991.0000001, 35.8400001, 61.0000001
991.0000001, 35.8400001, 61.0000001
991.0000001, 35.8400001, 61.0000001
992.0000001, 35.8400001, 61.0000001
991.0000001, 35.8400001, 61.0000001
991.0000001, 35.8400001, 61.0000001
985.0000001, 35.8400001, 61.0000001
981.0000001, 35.8400001, 67.0000001
980.0000001, 35.8400001, 67.0000001
994.0000001, 35.8400001, 68.0000001
1002.0000001, 35.8400001, 68.0000001
1005.0000001, 35.8400001, 68.0000001
1007.0000001, 35.8400001, 67.0000001
1008.0000001, 35.8400001, 67.0000001
1010.0000001, 35.8600001, 67.0000001
1013.0000001, 35.8600001, 66.0000001
1016.0000001, 35.8600001, 57.0000001
1017.0000001, 35.8600001, 57.0000001
1020.0000001, 35.8600001, 56.0000001
1015.0000001, 35.8600001, 55.0000001
1014.0000001, 35.8600001, 54.0000001
1010.0000001, 35.8600001, 53.0000001
1004.0000001, 35.8600001, 52.0000001
999.0000001, 35.8600001, 52.0000001
994.0000001, 35.8600001, 53.0000001
1012.0000001, 35.8600001, 52.0000001
1016.0000001, 35.8600001, 53.0000001
1015.0000001, 35.8600001, 53.0000001
1016.0000001, 35.8600001, 54.0000001
1016.0000001, 35.8600001, 54.0000001
1016.0000001, 35.8600001, 54.0000001
1016.0000001, 35.8600001, 54.0000001
1015.0000001, 35.8600001, 55.0000001
1016.0000001, 35.8600001, 62.0000001
1012.0000001, 35.8600001, 61.0000001
1013.0000001, 35.8600001, 61.0000001
1015.0000001, 35.8600001, 61.0000001
1015.0000001, 35.8600001, 60.0000001
1015.0000001, 35.8600001, 61.0000001
1015.0000001, 35.8600001, 61.0000001
1015.0000001, 35.8600001, 61.0000001
1014.0000001, 35.8600001, 61.0000001
1014.0000001, 35.8600001, 60.0000001
1014.0000001, 35.8700001, 59.0000001
1011.0000001, 35.8700001, 59.0000001
1009.0000001, 35.8700001, 56.0000001
1007.0000001, 35.8700001, 56.0000001
1005.0000001, 35.8700001, 56.0000001
1005.0000001, 35.8700001, 56.0000001
1002.0000001, 35.8700001, 57.0000001
1000.0000001, 35.8700001, 57.0000001
999.0000001, 35.8700001, 57.0000001
998.0000001, 35.8700001, 59.0000001
998.0000001, 35.8700001, 59.0000001
997.0000001, 35.8700001, 56.0000001
996.0000001, 35.8700001, 52.0000001
997.0000001, 35.8700001, 56.0000001
993.0000001, 35.8700001, 56.0000001
996.0000001, 35.8700001, 55.0000001
993.0000001, 35.8700001, 61.0000001
994.0000001, 35.8700001, 63.0000001
996.0000001, 35.8700001, 65.0000001
998.0000001, 35.8700001, 68.0000001
1000.0000001, 35.8700001, 68.0000001
1002.0000001, 35.8700001, 69.0000001
1001.0000001, 35.8700001, 68.0000001
1000.0000001, 35.8700001, 68.0000001
1000.0000001, 35.8700001, 69.0000001
1001.0000001, 35.8700001, 68.0000001
1003.0000001, 35.8700001, 66.0000001
1005.0000001, 35.8700001, 63.0000001
1006.0000001, 35.8700001, 64.0000001
1006.0000001, 35.8700001, 64.0000001
1006.0000001, 35.8700001, 63.0000001
1003.0000001, 35.8700001, 62.0000001
1004.0000001, 35.8700001, 61.0000001
1005.0000001, 35.8700001, 61.0000001
1007.0000001, 35.8700001, 60.0000001
1010.0000001, 35.8700001, 59.0000001
1011.0000001, 35.8700001, 59.0000001
1011.0000001, 35.8700001, 59.0000001
1012.0000001, 35.8700001, 58.0000001
1013.0000001, 35.8700001, 58.0000001
1014.0000001, 35.8700001, 61.0000001
1014.0000001, 35.8700001, 63.0000001
1014.0000001, 35.8700001, 63.0000001
1014.0000001, 35.8700001, 64.0000001
1015.0000001, 35.8700001, 66.0000001
1016.0000001, 35.8700001, 65.0000001
1015.0000001, 35.8700001, 65.0000001
1014.0000001, 35.8700001, 66.0000001
1014.0000001, 35.8700001, 67.0000001
1014.0000001, 35.8700001, 67.0000001
1013.0000001, 35.8700001, 69.0000001
1012.0000001, 35.8700001, 68.0000001
1011.0000001, 35.8700001, 68.0000001
1011.0000001, 35.8700001, 68.0000001
1012.0000001, 35.8700001, 66.0000001
1017.0000001, 35.8700001, 65.0000001
1022.0000001, 35.8700001, 59.0000001
1025.0000001, 35.8800001, 59.0000001
1027.0000001, 35.8800001, 59.0000001
1029.0000001, 35.8800001, 63.0000001
1030.0000001, 35.8800001, 69.0000001
1032.0000001, 35.8800001, 69.0000001
1032.0000001, 35.8800001, 67.0000001
1032.0000001, 35.8800001, 66.0000001
1031.0000001, 35.8800001, 65.0000001
1027.0000001, 35.8800001, 64.0000001
1029.0000001, 35.8800001, 64.0000001
1029.0000001, 35.8800001, 64.0000001
1029.0000001, 35.8800001, 65.0000001
1029.0000001, 35.8800001, 65.0000001
1030.0000001, 35.8800001, 69.0000001
1033.0000001, 35.8800001, 69.0000001
1033.0000001, 35.8800001, 69.0000001
1033.0000001, 35.8800001, 69.0000001
1036.0000001, 35.8800001, 68.0000001
1037.0000001, 35.8800001, 68.0000001
1039.0000001, 35.8800001, 69.0000001
1040.0000001, 35.8800001, 66.0000001
1042.0000001, 35.8800001, 64.0000001
1043.0000001, 35.8800001, 64.0000001
1041.0000001, 35.8800001, 64.0000001
1035.0000001, 35.8800001, 63.0000001
1033.0000001, 35.8800001, 62.0000001
1038.0000001, 35.8800001, 58.0000001
1041.0000001, 35.8800001, 58.0000001
1043.0000001, 35.8700001, 56.0000001
1045.0000001, 35.8700001, 56.0000001
1046.0000001, 35.8700001, 57.0000001
1049.0000001, 35.8700001, 57.0000001
1049.0000001, 35.8700001, 65.0000001
1050.0000001, 35.8700001, 68.0000001
1052.0000001, 35.8700001, 69.0000001
1052.0000001, 35.8700001, 73.0000001
1052.0000001, 35.8700001, 72.0000001
1054.0000001, 35.8700001, 73.0000001
1053.0000001, 35.8700001, 75.0000001
1054.0000001, 35.8700001, 76.0000001
1053.0000001, 35.8700001, 76.0000001
1045.0000001, 35.8700001, 76.0000001
1044.0000001, 35.8700001, 75.0000001
1045.0000001, 35.8700001, 75.0000001
1048.0000001, 35.8700001, 76.0000001
1043.0000001, 35.8700001, 76.0000001
1041.0000001, 35.8700001, 76.0000001
1040.0000001, 35.8700001, 76.0000001
1037.0000001, 35.8700001, 76.0000001
1035.0000001, 35.8700001, 76.0000001
1032.0000001, 35.8700001, 76.0000001
1033.0000001, 35.8700001, 76.0000001
1033.0000001, 35.8700001, 76.0000001
1029.0000001, 35.8700001, 76.0000001
1026.0000001, 35.8700001, 74.0000001
1022.0000001, 35.8700001, 74.0000001
1024.0000001, 35.8700001, 74.0000001
1026.0000001, 35.8800001, 73.0000001
1027.0000001, 35.8800001, 72.0000001
1027.0000001, 35.8800001, 54.0000001
1029.0000001, 35.8800001, 56.0000001
1037.0000001, 35.8800001, 56.0000001
1040.0000001, 35.8800001, 53.0000001
1037.0000001, 35.8800001, 52.0000001
1041.0000001, 35.8800001, 53.0000001
1033.0000001, 35.8800001, 53.0000001
1042.0000001, 35.8800001, 53.0000001
1045.0000001, 35.8800001, 54.0000001
1040.0000001, 35.8800001, 55.0000001
1007.0000001, 35.8800001, 56.0000001
996.0000001, 35.8800001, 57.0000001
1008.0000001, 35.8800001, 57.0000001
1009.0000001, 35.8800001, 57.0000001
1009.0000001, 35.8800001, 57.0000001
1008.0000001, 35.8800001, 57.0000001
1009.0000001, 35.8800001, 57.0000001
1011.0000001, 35.8800001, 57.0000001
1014.0000001, 35.8800001, 57.0000001
1012.0000001, 35.8800001, 77.0000001
1012.0000001, 35.8800001, 76.0000001
1013.0000001, 35.8800001, 76.0000001
1014.0000001, 35.8800001, 74.0000001
1015.0000001, 35.8800001, 72.0000001
1016.0000001, 35.8800001, 71.0000001
1017.0000001, 35.8800001, 59.0000001
1017.0000001, 35.8500001, 57.0000001
1019.0000001, 35.8500001, 58.0000001
1019.0000001, 35.8500001, 55.0000001
1021.0000001, 35.8500001, 55.0000001
1021.0000001, 35.8500001, 55.0000001
1022.0000001, 35.8500001, 55.0000001
1023.0000001, 35.8500001, 55.0000001
1024.0000001, 35.8500001, 58.0000001
1025.0000001, 35.8500001, 60.0000001
1025.0000001, 35.8500001, 62.0000001
1024.0000001, 35.8500001, 63.0000001
1026.0000001, 35.8500001, 63.0000001
1026.0000001, 35.8500001, 64.0000001
1026.0000001, 35.8500001, 63.0000001
1027.0000001, 35.8500001, 62.0000001
1027.0000001, 35.8500001, 61.0000001
1027.0000001, 35.8500001, 61.0000001
1028.0000001, 35.8500001, 61.0000001
1028.0000001, 35.8500001, 61.0000001
1029.0000001, 35.8500001, 61.0000001
1029.0000001, 35.8500001, 61.0000001
1029.0000001, 35.8500001, 61.0000001
1029.0000001, 35.8500001, 62.0000001
1030.0000001, 35.8500001, 61.0000001
1031.0000001, 35.8500001, 61.0000001
1032.0000001, 35.8500001, 62.0000001
1034.0000001, 35.8500001, 62.0000001
1033.0000001, 35.8500001, 63.0000001
1038.0000001, 35.8500001, 66.0000001
1036.0000001, 35.8600001, 66.0000001
1035.0000001, 35.8600001, 66.0000001
1035.0000001, 35.8600001, 66.0000001
1036.0000001, 35.8600001, 65.0000001
1037.0000001, 35.8600001, 64.0000001
1036.0000001, 35.8600001, 64.0000001
1037.0000001, 35.8600001, 64.0000001
1036.0000001, 35.8600001, 63.0000001
1036.0000001, 35.8600001, 63.0000001
1036.0000001, 35.8600001, 67.0000001
1037.0000001, 35.8600001, 66.0000001
1037.0000001, 35.8600001, 69.0000001
1036.0000001, 35.8600001, 69.0000001
1036.0000001, 35.8600001, 68.0000001
1037.0000001, 35.8600001, 64.0000001
1038.0000001, 35.8600001, 66.0000001
1037.0000001, 35.8600001, 67.0000001
1038.0000001, 35.8600001, 68.0000001
1039.0000001, 35.8600001, 72.0000001
1038.0000001, 35.8600001, 72.0000001
1038.0000001, 35.8600001, 73.0000001
1038.0000001, 35.8600001, 73.0000001
1038.0000001, 35.8600001, 73.0000001
1038.0000001, 35.8600001, 70.0000001
1039.0000001, 35.8600001, 69.0000001
1039.0000001, 35.8600001, 68.0000001
1040.0000001, 35.8600001, 68.0000001
1040.0000001, 35.8600001, 67.0000001
1040.0000001, 35.8600001, 63.0000001
1040.0000001, 35.8600001, 63.0000001
1042.0000001, 35.8600001, 61.0000001
1044.0000001, 35.8600001, 61.0000001
1045.0000001, 35.8600001, 63.0000001
1044.0000001, 35.8600001, 63.0000001
1043.0000001, 35.8600001, 63.0000001
1042.0000001, 35.8600001, 69.0000001
1041.0000001, 35.8600001, 68.0000001
1043.0000001, 35.8600001, 68.0000001
1043.0000001, 35.8600001, 68.0000001
1045.0000001, 35.8600001, 68.0000001
1045.0000001, 35.8600001, 70.0000001
1039.0000001, 35.8600001, 70.0000001
1040.0000001, 35.8600001, 71.0000001
1040.0000001, 35.8600001, 71.0000001
1048.0000001, 35.8600001, 71.0000001
1048.0000001, 35.8600001, 71.0000001
1048.0000001, 35.8600001, 71.0000001
1048.0000001, 35.8600001, 71.0000001
1049.0000001, 35.8600001, 72.0000001
1049.0000001, 35.8600001, 73.0000001
1048.0000001, 35.8600001, 74.0000001
1046.0000001, 35.8600001, 78.0000001
1048.0000001, 35.8600001, 76.0000001
1048.0000001, 35.8600001, 75.0000001
1048.0000001, 35.8600001, 74.0000001
1048.0000001, 35.8600001, 73.0000001
1049.0000001, 35.8600001, 70.0000001
1048.0000001, 35.8500001, 69.0000001
1048.0000001, 35.8500001, 66.0000001
1046.0000001, 35.8500001, 65.0000001
1046.0000001, 35.8500001, 65.0000001
1046.0000001, 35.8500001, 65.0000001
