11118.0000001, 32.9600001, 56.0000001
9039.0000001, 32.9600001, 56.0000001
8846.0000001, 32.9600001, 58.0000001
8799.0000001, 32.9600001, 57.0000001
8846.0000001, 32.9600001, 59.0000001
8822.0000001, 32.9600001, 61.0000001
8893.0000001, 32.9600001, 61.0000001
8637.0000001, 32.9600001, 62.0000001
8799.0000001, 32.9600001, 62.0000001
8799.0000001, 32.9600001, 63.0000001
8846.0000001, 32.9600001, 63.0000001
8941.0000001, 32.9600001, 63.0000001
8917.0000001, 32.9600001, 63.0000001
8893.0000001, 32.9600001, 63.0000001
8917.0000001, 32.9600001, 63.0000001
8941.0000001, 32.9600001, 63.0000001
8869.0000001, 32.9600001, 63.0000001
8869.0000001, 32.9600001, 63.0000001
8846.0000001, 32.9600001, 63.0000001
8846.0000001, 32.9600001, 59.0000001
8917.0000001, 32.9600001, 58.0000001
8799.0000001, 32.9600001, 58.0000001
8706.0000001, 32.9600001, 58.0000001
8637.0000001, 32.9600001, 58.0000001
8592.0000001, 32.9600001, 58.0000001
8592.0000001, 32.9600001, 58.0000001
8503.0000001, 32.9600001, 59.0000001
8547.0000001, 32.9600001, 60.0000001
8459.0000001, 32.9600001, 60.0000001
8459.0000001, 32.9600001, 60.0000001
8416.0000001, 32.9600001, 60.0000001
8437.0000001, 32.9600001, 60.0000001
8416.0000001, 32.9600001, 60.0000001
8459.0000001, 32.9600001, 61.0000001
8394.0000001, 32.9600001, 62.0000001
8437.0000001, 32.9600001, 62.0000001
8416.0000001, 32.9600001, 61.0000001
8416.0000001, 32.9200001, 61.0000001
8459.0000001, 32.9200001, 61.0000001
8372.0000001, 32.9200001, 61.0000001
8437.0000001, 32.9200001, 60.0000001
8372.0000001, 32.9200001, 59.0000001
8437.0000001, 32.9200001, 59.0000001
8372.0000001, 32.9200001, 59.0000001
8372.0000001, 32.9200001, 58.0000001
8351.0000001, 32.9200001, 57.0000001
8394.0000001, 32.9200001, 57.0000001
8351.0000001, 32.9200001, 57.0000001
8330.0000001, 32.9200001, 56.0000001
8309.0000001, 32.9200001, 55.0000001
8330.0000001, 32.9200001, 54.0000001
8287.0000001, 32.9200001, 54.0000001
8330.0000001, 32.9200001, 54.0000001
8246.0000001, 32.9200001, 54.0000001
8266.0000001, 32.9200001, 53.0000001
8204.0000001, 32.9200001, 53.0000001
8183.0000001, 32.9200001, 53.0000001
8163.0000001, 32.9200001, 52.0000001
8204.0000001, 32.9200001, 52.0000001
8122.0000001, 32.9200001, 52.0000001
8122.0000001, 32.9200001, 52.0000001
8183.0000001, 32.9200001, 52.0000001
